,OCCRR_DTM,RQRMN_TM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,ADDRESS
2110,2020-05-08,,인천광역시,옹진군,덕적면,진리,131,원인불명,0.0,인천광역시 옹진군 덕적면 진리131
2111,2020-05-08,,인천광역시,옹진군,덕적면,서포리,산437,원인불명,0.0,인천광역시 옹진군 덕적면 서포리산437
2112,2020-10-09,,인천광역시,옹진군,영흥면,선재리,산100,원인불명,0.0,인천광역시 옹진군 영흥면 선재리산100
2113,2021-04-12,,인천광역시,중구,남북동,,1005-2,원인불명,0.0,인천광역시 중구 남북동 1005-2
2114,2021-02-01,,인천광역시,연수구,동춘동,,923-5,원인불명,0.0,인천광역시 연수구 동춘동 923-5
2115,2021-03-04,,인천광역시,연수구,청학동,,217-76,원인불명,0.0,인천광역시 연수구 청학동 217-76
2116,2021-03-08,,인천광역시,연수구,청학동,,산19,원인불명,0.0,인천광역시 연수구 청학동 산19
2117,2021-03-13,,인천광역시,연수구,옥련동,,567-39,원인불명,0.0,인천광역시 연수구 옥련동 567-39
2118,2021-02-01,,인천광역시,남동구,만수동,,1009,원인불명,0.0,인천광역시 남동구 만수동 1009
2119,2021-02-01,,인천광역시,남동구,만수동,,1008,원인불명,0.0,인천광역시 남동구 만수동 1008
2120,2021-02-15,,인천광역시,남동구,만수동,,1-428,원인불명,0.0,인천광역시 남동구 만수동 1-428
2121,2021-02-15,,인천광역시,남동구,도림동,,266-28,원인불명,0.0,인천광역시 남동구 도림동 266-28
2122,2021-02-20,,인천광역시,남동구,장수동,,116-1,원인불명,0.0,인천광역시 남동구 장수동 116-1
2123,2021-02-20,,인천광역시,남동구,장수동,,57-8,원인불명,0.0,인천광역시 남동구 장수동 57-8
2124,2021-02-25,,인천광역시,남동구,도림동,,산23,원인불명,0.0,인천광역시 남동구 도림동 산23
2125,2021-02-24,,인천광역시,부평구,십정동,,186-18,원인불명,0.0,인천광역시 부평구 십정동 186-18
2126,2021-03-04,,인천광역시,부평구,부평동,,879,원인불명,0.0,인천광역시 부평구 부평동 879
2127,2021-02-08,,인천광역시,강화군,양도면,인산리,241,원인불명,0.0,인천광역시 강화군 양도면 인산리241
2128,2021-02-16,,인천광역시,강화군,화도면,상방리,839-1,원인불명,0.0,인천광역시 강화군 화도면 상방리839-1
2129,2021-02-16,,인천광역시,강화군,하점면,신봉리,629,원인불명,0.0,인천광역시 강화군 하점면 신봉리629
2130,2021-02-17,,인천광역시,강화군,강화읍,관청리,220-3,원인불명,0.0,인천광역시 강화군 강화읍 관청리220-3
2131,2021-02-20,,인천광역시,강화군,양사면,덕하리,836-2,원인불명,0.0,인천광역시 강화군 양사면 덕하리836-2
2132,2021-02-22,,인천광역시,강화군,강화읍,용정리,454-7,원인불명,0.0,인천광역시 강화군 강화읍 용정리454-7
2133,2021-02-22,,인천광역시,강화군,강화읍,용정리,454-7,원인불명,0.0,인천광역시 강화군 강화읍 용정리454-7
2134,2021-02-24,,인천광역시,강화군,송해면,솔정리,353-1,원인불명,0.0,인천광역시 강화군 송해면 솔정리353-1
2135,2021-02-25,,인천광역시,강화군,선원면,선행리,375-7,원인불명,0.0,인천광역시 강화군 선원면 선행리375-7
2136,2021-02-26,,인천광역시,강화군,화도면,동막리,125-1,원인불명,0.0,인천광역시 강화군 화도면 동막리125-1
2137,2021-02-26,,인천광역시,강화군,화도면,동막리,403,원인불명,0.0,인천광역시 강화군 화도면 동막리403
2138,2021-02-26,,인천광역시,강화군,화도면,흥왕리,1242-3,원인불명,0.0,인천광역시 강화군 화도면 흥왕리1242-3
2139,2021-02-27,,인천광역시,강화군,강화읍,관청리,476,원인불명,0.0,인천광역시 강화군 강화읍 관청리476
2140,2021-03-08,,인천광역시,강화군,양사면,북성리,산148-2,원인불명,0.0,인천광역시 강화군 양사면 북성리산148-2
2141,2021-03-08,,인천광역시,강화군,양사면,북성리,810,원인불명,0.0,인천광역시 강화군 양사면 북성리810
2142,2021-03-23,,인천광역시,강화군,하점면,신삼리,1189-6,원인불명,0.0,인천광역시 강화군 하점면 신삼리1189-6
2143,2021-03-30,,인천광역시,강화군,교동면,봉소리,1018-4,원인불명,0.0,인천광역시 강화군 교동면 봉소리1018-4
2144,2021-03-31,,인천광역시,강화군,양사면,북성리,350,원인불명,0.0,인천광역시 강화군 양사면 북성리350
2145,2021-02-02,,인천광역시,옹진군,북도면,시도리,277-10,원인불명,0.0,인천광역시 옹진군 북도면 시도리277-10
2146,2021-02-05,,인천광역시,옹진군,영흥면,내리,201-27,원인불명,0.0,인천광역시 옹진군 영흥면 내리201-27
2147,2021-02-05,,인천광역시,옹진군,연평면,연평리,산3-101,원인불명,0.0,인천광역시 옹진군 연평면 연평리산3-101
2148,2021-02-06,,인천광역시,옹진군,연평면,연평리,산3-1,원인불명,0.0,인천광역시 옹진군 연평면 연평리산3-1
2149,2021-02-06,,인천광역시,옹진군,연평면,연평리,산3-101,원인불명,0.0,인천광역시 옹진군 연평면 연평리산3-101
2150,2021-02-07,,인천광역시,옹진군,연평면,연평리,85-5,원인불명,0.0,인천광역시 옹진군 연평면 연평리85-5
2151,2021-02-09,,인천광역시,옹진군,북도면,시도리,277-10,원인불명,0.0,인천광역시 옹진군 북도면 시도리277-10
2152,2021-02-09,,인천광역시,옹진군,북도면,시도리,277-10,원인불명,0.0,인천광역시 옹진군 북도면 시도리277-10
2153,2021-02-09,,인천광역시,옹진군,연평면,연평리,산3-51,원인불명,0.0,인천광역시 옹진군 연평면 연평리산3-51
2154,2021-02-09,,인천광역시,옹진군,북도면,시도리,395,원인불명,0.0,인천광역시 옹진군 북도면 시도리395
2155,2021-03-07,,인천광역시,옹진군,북도면,시도리,56-1,원인불명,0.0,인천광역시 옹진군 북도면 시도리56-1
2156,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-26,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-26
2157,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-27,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-27
2158,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-11,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-11
2159,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-26,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-26
2160,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-11,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-11
2161,2021-03-12,,인천광역시,옹진군,북도면,신도리,124-11,원인불명,0.0,인천광역시 옹진군 북도면 신도리124-11
2162,2021-03-15,,인천광역시,옹진군,영흥면,내리,202-3,원인불명,0.0,인천광역시 옹진군 영흥면 내리202-3
2163,2021-03-17,,인천광역시,옹진군,북도면,시도리,498-3,원인불명,0.0,인천광역시 옹진군 북도면 시도리498-3
2164,2021-03-17,,인천광역시,옹진군,영흥면,내리,산80,원인불명,0.0,인천광역시 옹진군 영흥면 내리산80
2165,2021-03-28,,인천광역시,옹진군,북도면,장봉리,1052-1,원인불명,0.0,인천광역시 옹진군 북도면 장봉리1052-1
2166,2021-03-29,,인천광역시,옹진군,북도면,장봉리,1055,원인불명,0.0,인천광역시 옹진군 북도면 장봉리1055
2167,2021-04-17,,인천광역시,중구,중산동,,1993,원인불명,0.0,인천광역시 중구 중산동 1993
2168,2020-03-15,,인천광역시,중구,을왕동,,773-61,원인불명,0.0,인천광역시 중구 을왕동 773-61
2169,2020-03-23,,인천광역시,중구,운북동,,582-5,원인불명,0.0,인천광역시 중구 운북동 582-5
2170,2020-03-25,,인천광역시,중구,을왕동,,산84-19,원인불명,0.0,인천광역시 중구 을왕동 산84-19
2171,2020-04-21,,인천광역시,중구,무의동,,849-8,원인불명,0.0,인천광역시 중구 무의동 849-8
2176,2020-01-26,,인천광역시,연수구,송도동,,191-4,원인불명,0.0,인천광역시 연수구 송도동 191-4
2177,2020-03-15,,인천광역시,연수구,옥련동,,산29-6,원인불명,0.0,인천광역시 연수구 옥련동 산29-6
2178,2020-03-20,,인천광역시,남동구,수산동,,64-1,원인불명,0.0,인천광역시 남동구 수산동 64-1
2179,2020-04-05,,인천광역시,남동구,논현동,,1-22,원인불명,0.0,인천광역시 남동구 논현동 1-22
2180,2020-04-07,,인천광역시,남동구,운연동,,산92-1,원인불명,0.0,인천광역시 남동구 운연동 산92-1
2181,2021-05-04,,인천광역시,부평구,부평동,,880,원인불명,0.0,인천광역시 부평구 부평동 880
2182,2020-02-08,,인천광역시,부평구,일신동,,산62,원인불명,0.0,인천광역시 부평구 일신동 산62
2183,2020-04-28,,인천광역시,부평구,산곡동,,397,원인불명,0.0,인천광역시 부평구 산곡동 397
2184,2020-01-30,,인천광역시,계양구,동양동,,588,원인불명,0.0,인천광역시 계양구 동양동 588
2185,2020-02-09,,인천광역시,계양구,다남동,,77-3,원인불명,0.0,인천광역시 계양구 다남동 77-3
2186,2020-02-09,,인천광역시,계양구,다남동,,77-3,원인불명,0.0,인천광역시 계양구 다남동 77-3
2187,2020-04-12,,인천광역시,계양구,오류동,,5-3,원인불명,0.0,인천광역시 계양구 오류동 5-3
2188,2020-04-18,,인천광역시,계양구,다남동,,산65-1,원인불명,0.0,인천광역시 계양구 다남동 산65-1
2189,2020-04-30,,인천광역시,계양구,귤현동,,26,원인불명,0.0,인천광역시 계양구 귤현동 26
2190,2020-05-21,,인천광역시,계양구,귤현동,,427-15,원인불명,0.0,인천광역시 계양구 귤현동 427-15
2191,2020-05-21,,인천광역시,계양구,귤현동,,427-15,원인불명,0.0,인천광역시 계양구 귤현동 427-15
2192,2020-03-05,,인천광역시,서구,심곡동,,148-3,원인불명,0.0,인천광역시 서구 심곡동 148-3
2193,2020-03-20,,인천광역시,서구,공촌동,,산1-2,원인불명,0.0,인천광역시 서구 공촌동 산1-2
2194,2020-03-26,,인천광역시,서구,당하동,,산152-1,원인불명,0.0,인천광역시 서구 당하동 산152-1
2195,2020-03-30,,인천광역시,서구,왕길동,,산14-1,원인불명,0.0,인천광역시 서구 왕길동 산14-1
2196,2020-04-01,,인천광역시,서구,가정동,,602-17,원인불명,0.0,인천광역시 서구 가정동 602-17
2197,2020-04-01,,인천광역시,서구,가정동,,산57-1,원인불명,0.0,인천광역시 서구 가정동 산57-1
2198,2020-05-02,,인천광역시,서구,공촌동,,130,원인불명,0.0,인천광역시 서구 공촌동 130
2199,2020-05-06,,인천광역시,서구,오류동,,47-3,원인불명,0.0,인천광역시 서구 오류동 47-3
2200,2020-05-07,,인천광역시,서구,당하동,,350-2,원인불명,0.0,인천광역시 서구 당하동 350-2
2201,2020-01-18,,인천광역시,강화군,불은면,삼성리,823-7,원인불명,0.0,인천광역시 강화군 불은면 삼성리823-7
2202,2020-02-03,,인천광역시,강화군,송해면,신당리,742-2,원인불명,0.0,인천광역시 강화군 송해면 신당리742-2
2203,2020-02-07,,인천광역시,강화군,불은면,고능리,산36-3,원인불명,0.0,인천광역시 강화군 불은면 고능리산36-3
2204,2020-02-25,,인천광역시,강화군,양사면,교산리,산112,원인불명,0.0,인천광역시 강화군 양사면 교산리산112
2205,2020-03-04,,인천광역시,강화군,하점면,삼거리,산154,원인불명,0.0,인천광역시 강화군 하점면 삼거리산154
2206,2020-03-07,,인천광역시,강화군,교동면,대룡리,630-1,원인불명,0.0,인천광역시 강화군 교동면 대룡리630-1
2207,2020-03-07,,인천광역시,강화군,송해면,신당리,749,원인불명,0.0,인천광역시 강화군 송해면 신당리749
2208,2020-03-14,,인천광역시,강화군,교동면,삼선리,767-1,원인불명,0.0,인천광역시 강화군 교동면 삼선리767-1
2209,2020-03-20,,인천광역시,강화군,불은면,고능리,산153,원인불명,0.0,인천광역시 강화군 불은면 고능리산153
2210,2020-03-21,,인천광역시,강화군,양사면,덕하리,188-1,원인불명,0.0,인천광역시 강화군 양사면 덕하리188-1
2211,2020-03-22,,인천광역시,강화군,강화읍,월곳리,754-13,원인불명,0.0,인천광역시 강화군 강화읍 월곳리754-13
2212,2020-03-26,,인천광역시,강화군,송해면,양오리,672-3,원인불명,0.0,인천광역시 강화군 송해면 양오리672-3
2213,2020-03-27,,인천광역시,강화군,송해면,양오리,523,원인불명,0.0,인천광역시 강화군 송해면 양오리523
2214,2020-04-01,,인천광역시,강화군,선원면,금월리,335-11,원인불명,0.0,인천광역시 강화군 선원면 금월리335-11
2215,2020-04-02,,인천광역시,강화군,선원면,신정리,490-2,원인불명,0.0,인천광역시 강화군 선원면 신정리490-2
2216,2020-04-04,,인천광역시,강화군,강화읍,국화리,496,원인불명,0.0,인천광역시 강화군 강화읍 국화리496
2217,2020-04-11,,인천광역시,강화군,길상면,초지리,1237-1,원인불명,0.0,인천광역시 강화군 길상면 초지리1237-1
2218,2020-04-14,,인천광역시,강화군,송해면,양오리,930-1,원인불명,0.0,인천광역시 강화군 송해면 양오리930-1
2219,2020-04-15,,인천광역시,강화군,화도면,흥왕리,958,원인불명,0.0,인천광역시 강화군 화도면 흥왕리958
2220,2020-04-16,,인천광역시,강화군,송해면,하도리,산202-2,원인불명,0.0,인천광역시 강화군 송해면 하도리산202-2
2221,2020-04-30,,인천광역시,강화군,화도면,동막리,산17,원인불명,0.0,인천광역시 강화군 화도면 동막리산17
2222,2020-05-01,,인천광역시,강화군,불은면,고능리,1296,원인불명,0.0,인천광역시 강화군 불은면 고능리1296
2223,2020-05-02,,인천광역시,강화군,화도면,장화리,285-5,원인불명,0.0,인천광역시 강화군 화도면 장화리285-5
2224,2020-05-04,,인천광역시,강화군,양사면,덕하리,746,원인불명,0.0,인천광역시 강화군 양사면 덕하리746
2225,2020-05-08,,인천광역시,강화군,하점면,장정리,232-3,원인불명,0.0,인천광역시 강화군 하점면 장정리232-3
2226,2020-05-12,,인천광역시,강화군,길상면,온수리,666-3,원인불명,0.0,인천광역시 강화군 길상면 온수리666-3
2227,2021-04-25,,인천광역시,옹진군,덕적면,진리,81-1,원인불명,0.0,인천광역시 옹진군 덕적면 진리81-1
2228,2021-05-02,,인천광역시,옹진군,덕적면,진리,170,원인불명,0.0,인천광역시 옹진군 덕적면 진리170
2230,2020-01-23,,인천광역시,옹진군,덕적면,소야리,273-1,원인불명,0.0,인천광역시 옹진군 덕적면 소야리273-1
2231,2020-01-26,,인천광역시,옹진군,백령면,진촌리,1466-2,원인불명,0.0,인천광역시 옹진군 백령면 진촌리1466-2
2232,2020-04-10,,인천광역시,옹진군,영흥면,내리,370-7,원인불명,0.0,인천광역시 옹진군 영흥면 내리370-7
2233,2020-05-07,,인천광역시,옹진군,북도면,장봉리,산140,원인불명,0.0,인천광역시 옹진군 북도면 장봉리산140
2234,2020-05-08,,인천광역시,옹진군,덕적면,진리,131,원인불명,0.0,인천광역시 옹진군 덕적면 진리131
2235,2020-05-08,,인천광역시,옹진군,백령면,진촌리,1484-1,원인불명,0.0,인천광역시 옹진군 백령면 진촌리1484-1
2236,2020-05-11,,인천광역시,옹진군,영흥면,내리,1190,원인불명,0.0,인천광역시 옹진군 영흥면 내리1190
2237,2020-06-07,,인천광역시,중구,중산동,,1911-4,원인불명,0.0,인천광역시 중구 중산동 1911-4
2238,2020-06-11,,인천광역시,중구,중산동,,1850-433,원인불명,0.0,인천광역시 중구 중산동 1850-433
2239,2020-10-20,,인천광역시,중구,을왕동,,818-3,원인불명,0.0,인천광역시 중구 을왕동 818-3
2240,2020-10-23,,인천광역시,중구,무의동,,산307,원인불명,0.0,인천광역시 중구 무의동 산307
2241,2020-11-14,,인천광역시,중구,운북동,,62-12,원인불명,0.0,인천광역시 중구 운북동 62-12
2242,2020-11-23,,인천광역시,중구,남북동,,856,원인불명,0.0,인천광역시 중구 남북동 856
2243,2020-11-29,,인천광역시,중구,무의동,,1016,원인불명,0.0,인천광역시 중구 무의동 1016
2244,2021-01-19,,인천광역시,중구,중산동,,1242-82,원인불명,0.0,인천광역시 중구 중산동 1242-82
