OCCRR_DTM,OCUR_DYWK,EXTING_DTM,RQRMN_TM,ARA_NM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,DMG_MONEY,TM_X,TM_Y
202009231348,,,,대전,대전광역시,유성구,용계동,,671-2,,,,985150.5561,1814687.408
202009231348,,,,대전,대전광역시,유성구,용계동,,671-2,,,,985150.5561,1814687.408
202009231348,,,,대전,대전광역시,유성구,용계동,,671-2,,,,985150.5561,1814687.408
202009231348,,,,대전,대전광역시,유성구,용계동,,671-2,,,,985150.5561,1814687.408
202012021515,,,,대전,대전광역시,유성구,갑동,,산39-1,,,,980725.7571,1818313.1004
202004261643,,,,대전,대전광역시,대덕구,상서동,,산37-2,,,,993366.9997,1824572.6076
202004261643,,,,대전,대전광역시,대덕구,상서동,,26-1,,,,993568.4889,1824646.3414
202102201623,,,,대전,대전광역시,동구,대성동,,산24-7,,,,996759.1781,1810344.6388
202102010859,,,,대전,대전광역시,서구,흑석동,,891,,,,985777.885,1806489.2237
202102011120,,,,대전,대전광역시,서구,둔산동,,920,,,,989644.0413,1818178.6414
202102011120,,,,대전,대전광역시,서구,둔산동,,920,,,,989644.0413,1818178.6414
202102011120,,,,대전,대전광역시,서구,둔산동,,920,,,,989644.0413,1818178.6414
202103031813,,,,대전,대전광역시,서구,둔산동,,920,,,,989643.2002,1818135.4385
202103031816,,,,대전,대전광역시,서구,둔산동,,920,,,,989589.5574,1818186.2826
202103031815,,,,대전,대전광역시,서구,둔산동,,920,,,,989589.5574,1818186.2826
202102090926,,,,대전,대전광역시,유성구,계산동,,산7-1,,,,981874.2232,1815831.1314
202102251506,,,,대전,대전광역시,유성구,계산동,,295-3,,,,981929.5189,1815537.0739
202103091503,,,,대전,대전광역시,유성구,성북동,,430-2,,,,981361.356,1812694.4736
202103121554,,,,대전,대전광역시,유성구,용계동,,671-10,,,,985119.5126,1814693.5618
202103261121,,,,대전,대전광역시,유성구,용계동,,670-7,,,,985229.0489,1814663.9806
202103101537,,,,대전,대전광역시,대덕구,상서동,,226,,,,992484.9866,1825790.1037
202103101537,,,,대전,대전광역시,대덕구,상서동,,226,,,,992484.9866,1825790.1037
202104201203,,,,대전,대전광역시,서구,둔산동,,920,,,,989627.1088,1818153.5157
202104172135,,,,대전,대전광역시,유성구,상대동,,산14-1,,,,984612.4443,1816029.1611
202105081731,,,,대전,대전광역시,유성구,계산동,,산19-1,,,,982451.7716,1815541.5306
202105081743,,,,대전,대전광역시,유성구,계산동,,산19-1,,,,982429.9951,1815526.7287
202105081747,,,,대전,대전광역시,유성구,계산동,,산19-1,,,,982432.9551,1815525.9463
202104211859,,,,대전,대전광역시,대덕구,법동,,140-2,,,,994385.5797,1819344.4185
